age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,last_contact_day
32.0,management,s,tertiary,no,0.0,no,no,cellular,178.0,1.0,-1.0,0.0,unknown,230.0
28.0,management,s,tertiary,no,204.0,yes,no,unknown,247.0,1.0,-1.0,0.0,unknown,146.0
39.0,entrepreneur,m,tertiary,yes,-172.0,yes,no,cellular,562.0,2.0,-1.0,0.0,unknown,134.0
40.0,blue-collar,m,primary,no,278.0,yes,no,unknown,1015.0,3.0,-1.0,0.0,unknown,142.0
32.0,housemaid,m,tertiary,no,834.0,no,no,cellular,144.0,2.0,-1.0,0.0,unknown,222.0
23.0,services,s,secondary,no,665.0,yes,no,unknown,1183.0,1.0,-1.0,0.0,unknown,147.0
33.0,blue-collar,m,primary,no,2064.0,yes,no,cellular,18.0,15.0,-1.0,0.0,unknown,211.0
45.0,blue-collar,m,secondary,no,103.0,no,no,unknown,48.0,1.0,-1.0,0.0,unknown,168.0
51.0,blue-collar,d,primary,no,-380.0,yes,no,unknown,181.0,1.0,-1.0,0.0,unknown,145.0
46.0,blue-collar,s,secondary,no,332.0,no,no,cellular,11.0,4.0,-1.0,0.0,unknown,29.0
71.0,retired,s,tertiary,no,1285.0,no,no,telephone,195.0,2.0,-1.0,0.0,unknown,207.0
41.0,technician,m,secondary,no,965.0,no,no,cellular,336.0,10.0,-1.0,0.0,unknown,233.0
32.0,technician,s,secondary,no,3586.0,no,no,cellular,71.0,3.0,-1.0,0.0,unknown,229.0
39.0,retired,d,secondary,no,631.0,no,no,telephone,105.0,2.0,181.0,1.0,failure,38.0
33.0,services,s,secondary,no,-530.0,yes,yes,telephone,168.0,5.0,-1.0,0.0,unknown,130.0
32.0,admin.,m,secondary,no,167.0,yes,no,cellular,103.0,6.0,-1.0,0.0,unknown,210.0
53.0,entrepreneur,m,unknown,no,2496.0,no,yes,cellular,94.0,1.0,-1.0,0.0,unknown,321.0
26.0,management,s,tertiary,no,212.0,no,no,cellular,62.0,1.0,-1.0,0.0,unknown,32.0
41.0,services,d,secondary,no,2769.0,yes,no,unknown,96.0,3.0,-1.0,0.0,unknown,168.0
44.0,management,d,tertiary,no,0.0,no,no,cellular,71.0,1.0,-1.0,0.0,unknown,221.0
49.0,technician,m,tertiary,no,1077.0,yes,no,cellular,79.0,4.0,-1.0,0.0,unknown,324.0
33.0,blue-collar,m,secondary,no,1101.0,yes,no,cellular,399.0,2.0,-1.0,0.0,unknown,95.0
36.0,technician,m,tertiary,no,404.0,no,no,unknown,63.0,2.0,-1.0,0.0,unknown,167.0
57.0,retired,m,primary,no,0.0,yes,no,cellular,83.0,2.0,-1.0,0.0,unknown,217.0
35.0,blue-collar,s,secondary,no,1253.0,no,no,unknown,2260.0,2.0,-1.0,0.0,unknown,148.0
34.0,technician,s,tertiary,no,2658.0,yes,no,cellular,690.0,2.0,-1.0,0.0,unknown,224.0
43.0,unemployed,m,secondary,no,948.0,yes,no,cellular,199.0,6.0,-1.0,0.0,unknown,109.0
40.0,admin.,s,secondary,no,462.0,yes,yes,cellular,272.0,1.0,335.0,4.0,other,95.0
47.0,services,m,secondary,no,459.0,no,no,cellular,599.0,3.0,-1.0,0.0,unknown,230.0
44.0,services,m,secondary,no,1989.0,yes,yes,cellular,106.0,2.0,-1.0,0.0,unknown,109.0
39.0,management,m,tertiary,no,278.0,no,yes,cellular,60.0,3.0,-1.0,0.0,unknown,208.0
23.0,admin.,s,secondary,no,5.0,yes,no,unknown,93.0,1.0,-1.0,0.0,unknown,132.0
37.0,blue-collar,s,unknown,no,-114.0,yes,no,unknown,113.0,2.0,-1.0,0.0,unknown,140.0
53.0,management,m,tertiary,no,618.0,no,no,cellular,73.0,2.0,-1.0,0.0,unknown,222.0
46.0,blue-collar,s,secondary,no,-100.0,yes,no,cellular,445.0,2.0,303.0,1.0,failure,127.0
27.0,management,s,tertiary,no,-98.0,yes,yes,unknown,344.0,2.0,-1.0,0.0,unknown,135.0
45.0,blue-collar,m,primary,no,692.0,yes,yes,cellular,102.0,4.0,-1.0,0.0,unknown,238.0
32.0,technician,m,secondary,no,1568.0,no,no,cellular,161.0,6.0,-1.0,0.0,unknown,223.0
38.0,blue-collar,m,primary,no,-41.0,yes,no,cellular,68.0,10.0,-1.0,0.0,unknown,201.0
40.0,blue-collar,m,primary,no,637.0,yes,no,cellular,200.0,1.0,-1.0,0.0,unknown,133.0
44.0,management,m,unknown,no,2982.0,no,no,unknown,55.0,2.0,-1.0,0.0,unknown,166.0
30.0,services,s,tertiary,no,108.0,yes,no,unknown,282.0,8.0,-1.0,0.0,unknown,145.0
48.0,management,s,tertiary,no,4558.0,no,no,cellular,145.0,2.0,-1.0,0.0,unknown,225.0
42.0,management,s,tertiary,no,759.0,no,yes,cellular,105.0,6.0,-1.0,0.0,unknown,239.0
47.0,management,m,tertiary,no,286.0,no,no,cellular,557.0,7.0,-1.0,0.0,unknown,233.0
32.0,blue-collar,d,secondary,no,3027.0,no,no,cellular,171.0,2.0,-1.0,0.0,unknown,124.0
32.0,blue-collar,m,secondary,no,472.0,yes,no,cellular,58.0,2.0,342.0,2.0,failure,109.0
37.0,admin.,m,secondary,no,0.0,yes,no,cellular,179.0,1.0,190.0,1.0,success,342.0
34.0,blue-collar,m,secondary,no,80.0,yes,yes,unknown,494.0,1.0,-1.0,0.0,unknown,127.0
58.0,technician,m,secondary,no,201.0,no,no,cellular,82.0,5.0,-1.0,0.0,unknown,190.0
49.0,housemaid,m,primary,no,278.0,yes,no,telephone,112.0,6.0,-1.0,0.0,unknown,195.0
37.0,admin.,s,secondary,no,124.0,yes,no,unknown,635.0,3.0,-1.0,0.0,unknown,169.0
53.0,management,m,tertiary,no,1619.0,no,no,unknown,89.0,1.0,-1.0,0.0,unknown,155.0
45.0,housemaid,m,secondary,no,258.0,yes,no,cellular,287.0,2.0,-1.0,0.0,unknown,196.0
56.0,technician,d,secondary,no,99.0,yes,no,unknown,155.0,2.0,-1.0,0.0,unknown,125.0
38.0,technician,m,secondary,no,6.0,yes,no,unknown,113.0,4.0,-1.0,0.0,unknown,145.0
39.0,technician,s,secondary,no,300.0,no,no,cellular,315.0,6.0,394.0,1.0,failure,252.0
51.0,unemployed,m,secondary,no,1760.0,no,yes,cellular,162.0,1.0,-1.0,0.0,unknown,322.0
32.0,admin.,s,tertiary,no,490.0,yes,no,unknown,94.0,2.0,-1.0,0.0,unknown,128.0
41.0,housemaid,m,secondary,no,876.0,no,no,unknown,78.0,1.0,-1.0,0.0,unknown,169.0
28.0,blue-collar,s,tertiary,no,1372.0,no,no,cellular,48.0,4.0,298.0,1.0,failure,134.0
55.0,blue-collar,m,primary,no,431.0,yes,no,unknown,68.0,2.0,-1.0,0.0,unknown,131.0
33.0,services,m,secondary,no,39.0,yes,no,unknown,66.0,4.0,-1.0,0.0,unknown,154.0
46.0,blue-collar,m,primary,no,2023.0,yes,no,cellular,118.0,1.0,-1.0,0.0,unknown,324.0
35.0,services,m,secondary,no,142.0,yes,no,cellular,315.0,2.0,196.0,4.0,failure,323.0
32.0,blue-collar,m,secondary,no,1779.0,yes,no,cellular,191.0,1.0,342.0,2.0,failure,132.0
43.0,blue-collar,m,secondary,no,2105.0,no,no,telephone,93.0,2.0,-1.0,0.0,unknown,119.0
34.0,housemaid,d,primary,no,46.0,yes,no,telephone,31.0,2.0,-1.0,0.0,unknown,191.0
47.0,entrepreneur,d,secondary,no,2.0,yes,yes,cellular,104.0,4.0,-1.0,0.0,unknown,209.0
46.0,management,m,tertiary,no,1600.0,yes,yes,cellular,1244.0,1.0,-1.0,0.0,unknown,222.0
42.0,housemaid,m,primary,no,4279.0,yes,no,cellular,97.0,1.0,198.0,1.0,failure,35.0
38.0,entrepreneur,m,tertiary,no,227.0,yes,no,cellular,89.0,1.0,209.0,1.0,failure,34.0
37.0,self-employed,m,secondary,no,415.0,yes,no,cellular,249.0,4.0,-1.0,0.0,unknown,324.0
44.0,blue-collar,m,primary,no,-11.0,yes,no,unknown,13.0,1.0,-1.0,0.0,unknown,128.0
33.0,technician,s,secondary,no,647.0,yes,yes,cellular,124.0,1.0,273.0,1.0,other,34.0
56.0,self-employed,m,tertiary,no,411.0,no,no,unknown,145.0,4.0,-1.0,0.0,unknown,169.0
33.0,management,m,primary,no,262.0,yes,no,cellular,386.0,3.0,-1.0,0.0,unknown,133.0
49.0,blue-collar,m,primary,no,1019.0,yes,no,cellular,285.0,5.0,-1.0,0.0,unknown,105.0
42.0,blue-collar,m,primary,no,321.0,yes,no,unknown,147.0,3.0,-1.0,0.0,unknown,133.0
30.0,technician,s,secondary,no,1626.0,no,no,cellular,566.0,3.0,-1.0,0.0,unknown,205.0
32.0,self-employed,m,tertiary,no,428.0,no,yes,cellular,142.0,2.0,-1.0,0.0,unknown,33.0
44.0,unemployed,m,secondary,no,6178.0,no,no,cellular,213.0,3.0,-1.0,0.0,unknown,33.0
41.0,entrepreneur,m,tertiary,no,70.0,no,no,cellular,14.0,1.0,557.0,1.0,failure,150.0
39.0,blue-collar,m,secondary,no,1165.0,yes,no,cellular,354.0,1.0,-1.0,0.0,unknown,109.0
33.0,management,s,tertiary,no,417.0,yes,no,cellular,170.0,2.0,87.0,1.0,failure,123.0
42.0,services,m,secondary,no,-141.0,yes,yes,cellular,211.0,3.0,345.0,3.0,failure,132.0
29.0,admin.,s,secondary,no,3432.0,yes,no,cellular,139.0,2.0,-1.0,0.0,unknown,106.0
38.0,blue-collar,d,secondary,no,316.0,yes,no,cellular,223.0,1.0,247.0,2.0,success,27.0
74.0,retired,m,secondary,no,935.0,no,no,cellular,226.0,1.0,99.0,2.0,failure,124.0
33.0,technician,s,tertiary,no,764.0,no,no,cellular,244.0,2.0,-1.0,0.0,unknown,217.0
36.0,blue-collar,s,unknown,no,43.0,no,yes,cellular,163.0,3.0,-1.0,0.0,unknown,35.0
50.0,management,m,tertiary,yes,72.0,no,no,cellular,171.0,13.0,-1.0,0.0,unknown,233.0
52.0,management,m,tertiary,no,2901.0,no,no,cellular,223.0,2.0,-1.0,0.0,unknown,320.0
54.0,services,m,secondary,no,514.0,yes,no,cellular,109.0,1.0,186.0,3.0,failure,32.0
36.0,management,m,tertiary,no,549.0,yes,no,cellular,72.0,2.0,-1.0,0.0,unknown,321.0
45.0,services,m,secondary,no,1381.0,yes,no,unknown,269.0,1.0,-1.0,0.0,unknown,127.0
38.0,student,s,unknown,no,444.0,no,no,cellular,157.0,3.0,206.0,6.0,success,66.0
30.0,technician,s,secondary,no,160.0,no,no,cellular,90.0,2.0,-1.0,0.0,unknown,225.0
32.0,technician,m,secondary,no,-413.0,yes,no,cellular,100.0,2.0,-1.0,0.0,unknown,224.0
37.0,management,m,tertiary,no,578.0,yes,no,cellular,401.0,4.0,-1.0,0.0,unknown,219.0
36.0,entrepreneur,m,tertiary,no,4576.0,yes,no,cellular,272.0,1.0,-1.0,0.0,unknown,126.0
59.0,management,d,tertiary,no,81.0,no,no,cellular,140.0,1.0,-1.0,0.0,unknown,145.0
32.0,services,m,secondary,no,914.0,no,no,cellular,372.0,1.0,-1.0,0.0,unknown,165.0
27.0,blue-collar,s,unknown,no,89.0,yes,no,unknown,139.0,5.0,-1.0,0.0,unknown,139.0
50.0,unemployed,m,primary,no,705.0,no,no,unknown,504.0,1.0,-1.0,0.0,unknown,155.0
29.0,unemployed,m,secondary,no,380.0,no,yes,unknown,154.0,2.0,-1.0,0.0,unknown,131.0
36.0,blue-collar,m,secondary,no,74.0,yes,no,cellular,168.0,2.0,-1.0,0.0,unknown,127.0
44.0,management,m,tertiary,no,1954.0,no,no,cellular,294.0,1.0,-1.0,0.0,unknown,152.0
54.0,management,m,tertiary,no,1146.0,yes,no,cellular,205.0,2.0,-1.0,0.0,unknown,223.0
36.0,management,s,tertiary,no,688.0,no,no,cellular,126.0,1.0,120.0,1.0,failure,152.0
51.0,blue-collar,d,primary,no,325.0,yes,no,unknown,254.0,2.0,-1.0,0.0,unknown,125.0
24.0,admin.,s,secondary,no,1019.0,yes,no,unknown,99.0,26.0,-1.0,0.0,unknown,138.0
42.0,admin.,d,secondary,no,24.0,yes,no,cellular,219.0,2.0,-1.0,0.0,unknown,125.0
39.0,blue-collar,m,secondary,no,498.0,yes,no,cellular,149.0,4.0,-1.0,0.0,unknown,194.0
25.0,student,m,tertiary,no,0.0,yes,no,cellular,160.0,1.0,-1.0,0.0,unknown,189.0
41.0,blue-collar,m,primary,no,3722.0,yes,no,unknown,590.0,2.0,-1.0,0.0,unknown,138.0
26.0,self-employed,s,secondary,no,1018.0,no,no,cellular,101.0,1.0,-1.0,0.0,unknown,35.0
32.0,blue-collar,m,secondary,no,14.0,yes,no,unknown,171.0,1.0,-1.0,0.0,unknown,152.0
33.0,admin.,m,secondary,no,1293.0,yes,no,cellular,245.0,9.0,373.0,2.0,failure,134.0
33.0,entrepreneur,s,tertiary,no,99.0,no,yes,cellular,192.0,3.0,-1.0,0.0,unknown,211.0
36.0,admin.,s,secondary,no,1927.0,yes,no,cellular,288.0,1.0,137.0,1.0,other,321.0
43.0,technician,s,secondary,no,463.0,yes,no,cellular,266.0,2.0,-1.0,0.0,unknown,320.0
57.0,retired,m,secondary,no,211.0,yes,no,unknown,248.0,2.0,-1.0,0.0,unknown,124.0
39.0,blue-collar,m,secondary,no,171.0,yes,yes,cellular,153.0,1.0,353.0,1.0,failure,127.0
43.0,blue-collar,s,secondary,no,747.0,no,no,unknown,685.0,2.0,-1.0,0.0,unknown,148.0
34.0,technician,m,tertiary,no,1806.0,yes,no,cellular,160.0,2.0,-1.0,0.0,unknown,106.0
52.0,management,m,tertiary,no,4504.0,yes,no,cellular,268.0,2.0,-1.0,0.0,unknown,320.0
37.0,management,m,tertiary,no,7974.0,yes,no,cellular,176.0,5.0,158.0,7.0,other,302.0
44.0,technician,m,tertiary,no,-948.0,yes,yes,cellular,129.0,2.0,-1.0,0.0,unknown,189.0
29.0,admin.,m,secondary,no,287.0,no,yes,cellular,249.0,2.0,-1.0,0.0,unknown,191.0
54.0,technician,m,secondary,no,719.0,yes,no,cellular,242.0,1.0,264.0,1.0,failure,32.0
30.0,technician,m,tertiary,no,91.0,no,no,cellular,363.0,2.0,-1.0,0.0,unknown,190.0
39.0,blue-collar,m,secondary,no,0.0,yes,no,cellular,103.0,4.0,-1.0,0.0,unknown,195.0
45.0,admin.,d,secondary,no,-288.0,no,yes,cellular,192.0,2.0,-1.0,0.0,unknown,189.0
54.0,blue-collar,m,secondary,no,0.0,no,yes,cellular,156.0,1.0,-1.0,0.0,unknown,196.0
46.0,management,m,tertiary,no,2671.0,no,no,cellular,180.0,3.0,91.0,4.0,success,316.0
47.0,services,m,primary,no,222.0,yes,no,unknown,68.0,1.0,-1.0,0.0,unknown,126.0
36.0,management,m,tertiary,no,162.0,yes,no,cellular,75.0,2.0,-1.0,0.0,unknown,219.0
48.0,blue-collar,m,unknown,no,459.0,no,no,cellular,134.0,1.0,8.0,1.0,other,35.0
55.0,technician,s,secondary,no,3339.0,yes,no,unknown,63.0,1.0,-1.0,0.0,unknown,152.0
56.0,management,m,primary,no,-155.0,yes,no,cellular,282.0,1.0,-1.0,0.0,unknown,320.0
49.0,services,m,secondary,no,653.0,no,no,cellular,317.0,2.0,-1.0,0.0,unknown,222.0
51.0,blue-collar,m,primary,no,480.0,yes,no,cellular,189.0,1.0,326.0,5.0,failure,131.0
43.0,management,s,secondary,no,1063.0,yes,no,cellular,141.0,3.0,-1.0,0.0,unknown,35.0
52.0,blue-collar,m,primary,no,10.0,no,no,cellular,588.0,3.0,-1.0,0.0,unknown,217.0
44.0,blue-collar,m,primary,no,279.0,yes,no,cellular,85.0,1.0,339.0,6.0,other,106.0
43.0,management,d,tertiary,no,20.0,no,no,cellular,590.0,2.0,255.0,2.0,failure,95.0
25.0,student,m,tertiary,no,4923.0,yes,yes,cellular,78.0,4.0,74.0,14.0,failure,123.0
46.0,management,m,tertiary,no,716.0,yes,yes,cellular,557.0,1.0,172.0,1.0,failure,127.0
58.0,management,m,secondary,no,2739.0,yes,no,cellular,86.0,6.0,-1.0,0.0,unknown,210.0
55.0,retired,m,secondary,no,1467.0,no,yes,cellular,277.0,2.0,-1.0,0.0,unknown,209.0
48.0,management,d,tertiary,no,266.0,yes,no,cellular,198.0,2.0,343.0,1.0,failure,106.0
63.0,retired,d,primary,no,1840.0,no,no,cellular,71.0,3.0,-1.0,0.0,unknown,70.0
34.0,technician,s,tertiary,yes,-6.0,no,no,cellular,79.0,8.0,-1.0,0.0,unknown,239.0
29.0,unemployed,s,tertiary,no,0.0,yes,no,cellular,102.0,3.0,12.0,3.0,other,39.0
47.0,technician,m,tertiary,no,1430.0,yes,no,cellular,120.0,11.0,-1.0,0.0,unknown,204.0
29.0,student,s,tertiary,no,185.0,yes,no,unknown,141.0,3.0,-1.0,0.0,unknown,126.0
46.0,admin.,m,secondary,no,0.0,yes,no,cellular,87.0,1.0,185.0,2.0,other,298.0
32.0,management,s,tertiary,no,1117.0,no,no,cellular,219.0,4.0,-1.0,0.0,unknown,229.0
32.0,blue-collar,m,primary,no,103.0,no,no,cellular,312.0,1.0,-1.0,0.0,unknown,203.0
38.0,technician,s,unknown,no,1923.0,no,no,cellular,331.0,4.0,-1.0,0.0,unknown,210.0
37.0,blue-collar,m,secondary,no,0.0,yes,no,cellular,473.0,1.0,-1.0,0.0,unknown,91.0
48.0,technician,m,secondary,no,42.0,yes,yes,cellular,92.0,1.0,-1.0,0.0,unknown,320.0
34.0,blue-collar,m,secondary,no,129.0,yes,no,unknown,71.0,2.0,-1.0,0.0,unknown,127.0
56.0,unknown,m,unknown,no,361.0,no,no,unknown,247.0,7.0,-1.0,0.0,unknown,170.0
32.0,blue-collar,s,primary,no,7.0,yes,no,cellular,109.0,1.0,-1.0,0.0,unknown,132.0
30.0,unemployed,d,secondary,no,1144.0,yes,no,unknown,252.0,1.0,-1.0,0.0,unknown,125.0
38.0,self-employed,m,secondary,no,173.0,no,no,cellular,205.0,4.0,-1.0,0.0,unknown,229.0
49.0,management,d,tertiary,no,0.0,yes,no,telephone,32.0,2.0,-1.0,0.0,unknown,321.0
33.0,self-employed,s,primary,no,4443.0,no,no,telephone,25.0,6.0,-1.0,0.0,unknown,203.0
25.0,management,s,tertiary,no,1.0,yes,no,cellular,9.0,5.0,-1.0,0.0,unknown,132.0
36.0,management,s,tertiary,no,146.0,yes,no,unknown,1161.0,3.0,-1.0,0.0,unknown,135.0
42.0,management,m,primary,no,-417.0,yes,no,cellular,81.0,3.0,273.0,3.0,failure,35.0
34.0,management,d,tertiary,no,2885.0,no,no,cellular,314.0,2.0,156.0,4.0,other,40.0
50.0,blue-collar,m,secondary,no,5.0,no,no,unknown,170.0,7.0,-1.0,0.0,unknown,169.0
33.0,blue-collar,m,secondary,no,43.0,yes,no,cellular,332.0,2.0,358.0,2.0,failure,133.0
35.0,technician,m,secondary,no,1144.0,no,no,cellular,197.0,13.0,-1.0,0.0,unknown,231.0
50.0,management,m,tertiary,no,1562.0,yes,no,cellular,92.0,2.0,-1.0,0.0,unknown,203.0
33.0,services,m,secondary,no,90.0,yes,no,cellular,263.0,2.0,-1.0,0.0,unknown,208.0
38.0,admin.,s,secondary,no,10.0,no,no,cellular,117.0,1.0,-1.0,0.0,unknown,90.0
45.0,technician,m,unknown,no,886.0,yes,no,cellular,115.0,1.0,-1.0,0.0,unknown,243.0
42.0,admin.,m,unknown,no,756.0,no,no,cellular,116.0,3.0,-1.0,0.0,unknown,126.0
35.0,blue-collar,m,primary,no,356.0,yes,yes,unknown,474.0,2.0,-1.0,0.0,unknown,139.0
27.0,housemaid,s,tertiary,no,979.0,yes,no,cellular,272.0,4.0,357.0,1.0,other,126.0
49.0,technician,m,secondary,no,313.0,no,no,cellular,115.0,2.0,-1.0,0.0,unknown,189.0
45.0,blue-collar,m,primary,no,4170.0,yes,yes,unknown,114.0,3.0,-1.0,0.0,unknown,139.0
37.0,technician,s,secondary,no,2544.0,yes,no,unknown,120.0,3.0,-1.0,0.0,unknown,149.0
32.0,blue-collar,d,secondary,no,-15.0,yes,yes,cellular,132.0,3.0,-1.0,0.0,unknown,130.0
32.0,management,s,tertiary,no,14.0,no,yes,cellular,53.0,1.0,-1.0,0.0,unknown,201.0
44.0,management,m,tertiary,no,0.0,no,no,unknown,27.0,1.0,-1.0,0.0,unknown,132.0
30.0,management,s,tertiary,no,2708.0,no,no,cellular,479.0,1.0,-1.0,0.0,unknown,322.0
50.0,blue-collar,m,secondary,no,2320.0,yes,no,cellular,310.0,1.0,-1.0,0.0,unknown,96.0
61.0,management,m,tertiary,no,0.0,yes,no,cellular,114.0,1.0,-1.0,0.0,unknown,104.0
26.0,student,s,tertiary,no,1570.0,yes,no,unknown,81.0,1.0,-1.0,0.0,unknown,142.0
32.0,technician,m,secondary,no,660.0,no,no,cellular,226.0,2.0,490.0,1.0,failure,297.0
59.0,retired,m,primary,yes,-13.0,no,no,cellular,77.0,1.0,-1.0,0.0,unknown,222.0
37.0,management,m,tertiary,no,900.0,yes,no,cellular,116.0,1.0,18.0,3.0,failure,144.0
43.0,technician,m,secondary,no,1650.0,no,no,cellular,154.0,1.0,-1.0,0.0,unknown,34.0
37.0,technician,m,secondary,no,1116.0,yes,no,cellular,18.0,6.0,201.0,7.0,other,33.0
34.0,unemployed,m,secondary,no,2126.0,yes,no,cellular,215.0,2.0,-1.0,0.0,unknown,197.0
40.0,management,m,tertiary,no,12409.0,yes,no,cellular,196.0,2.0,-1.0,0.0,unknown,223.0
35.0,admin.,m,tertiary,no,948.0,yes,no,cellular,86.0,1.0,-1.0,0.0,unknown,158.0
51.0,blue-collar,d,secondary,no,104.0,no,no,cellular,71.0,1.0,-1.0,0.0,unknown,189.0
29.0,services,m,primary,no,711.0,yes,no,unknown,136.0,4.0,-1.0,0.0,unknown,153.0
48.0,technician,m,secondary,no,7.0,no,no,unknown,354.0,7.0,-1.0,0.0,unknown,169.0
33.0,blue-collar,s,secondary,no,328.0,yes,no,unknown,142.0,2.0,-1.0,0.0,unknown,128.0
44.0,services,d,secondary,no,2586.0,yes,no,unknown,160.0,1.0,-1.0,0.0,unknown,124.0
30.0,management,s,tertiary,no,5389.0,no,no,cellular,1456.0,3.0,-1.0,0.0,unknown,217.0
32.0,technician,m,secondary,no,255.0,no,yes,cellular,63.0,5.0,-1.0,0.0,unknown,236.0
47.0,technician,m,secondary,no,0.0,yes,no,cellular,234.0,1.0,-1.0,0.0,unknown,144.0
49.0,technician,m,tertiary,no,0.0,no,yes,cellular,67.0,5.0,252.0,1.0,failure,208.0
30.0,blue-collar,m,primary,no,3.0,yes,no,unknown,147.0,1.0,-1.0,0.0,unknown,127.0
34.0,technician,m,secondary,no,1012.0,yes,yes,cellular,353.0,2.0,163.0,1.0,success,98.0
46.0,services,m,secondary,no,244.0,no,no,cellular,139.0,2.0,-1.0,0.0,unknown,232.0
59.0,retired,s,secondary,no,2432.0,no,no,unknown,236.0,2.0,-1.0,0.0,unknown,161.0
59.0,housemaid,m,primary,no,57.0,no,no,cellular,212.0,11.0,-1.0,0.0,unknown,233.0
51.0,admin.,m,primary,no,2.0,yes,no,cellular,295.0,1.0,-1.0,0.0,unknown,124.0
41.0,blue-collar,m,secondary,no,113.0,no,no,cellular,92.0,15.0,-1.0,0.0,unknown,205.0
32.0,management,m,tertiary,no,1297.0,yes,no,cellular,250.0,1.0,-1.0,0.0,unknown,134.0
28.0,admin.,m,secondary,no,-97.0,yes,no,cellular,129.0,1.0,-1.0,0.0,unknown,132.0
44.0,management,m,unknown,no,282.0,no,no,cellular,700.0,2.0,154.0,3.0,success,67.0
47.0,blue-collar,m,primary,no,0.0,yes,yes,telephone,107.0,3.0,-1.0,0.0,unknown,208.0
40.0,self-employed,m,tertiary,no,271.0,yes,no,cellular,265.0,4.0,-1.0,0.0,unknown,222.0
33.0,services,m,secondary,no,0.0,yes,no,cellular,578.0,1.0,-1.0,0.0,unknown,28.0
40.0,services,m,secondary,no,1938.0,no,no,unknown,37.0,1.0,-1.0,0.0,unknown,148.0
30.0,services,s,secondary,no,566.0,no,no,cellular,110.0,1.0,-1.0,0.0,unknown,35.0
59.0,self-employed,m,secondary,no,170.0,no,no,cellular,62.0,1.0,-1.0,0.0,unknown,189.0
55.0,retired,m,secondary,no,0.0,no,yes,unknown,136.0,1.0,-1.0,0.0,unknown,124.0
30.0,services,m,primary,no,-224.0,yes,no,cellular,79.0,3.0,-1.0,0.0,unknown,204.0
33.0,retired,m,primary,no,171.0,yes,no,cellular,304.0,3.0,-1.0,0.0,unknown,131.0
26.0,student,s,secondary,no,141.0,no,no,cellular,128.0,1.0,-1.0,0.0,unknown,202.0
58.0,admin.,s,secondary,no,247.0,no,yes,unknown,66.0,6.0,-1.0,0.0,unknown,170.0
48.0,admin.,m,secondary,no,178.0,no,no,cellular,228.0,1.0,-1.0,0.0,unknown,313.0
34.0,blue-collar,s,secondary,no,177.0,yes,no,unknown,500.0,1.0,-1.0,0.0,unknown,127.0
42.0,entrepreneur,m,secondary,no,0.0,yes,yes,unknown,128.0,3.0,-1.0,0.0,unknown,148.0
30.0,management,m,tertiary,no,370.0,no,no,cellular,250.0,1.0,246.0,1.0,other,28.0
29.0,blue-collar,s,secondary,no,262.0,yes,no,cellular,130.0,2.0,-1.0,0.0,unknown,109.0
43.0,technician,m,secondary,no,533.0,yes,no,cellular,228.0,2.0,-1.0,0.0,unknown,211.0
53.0,services,m,primary,no,49.0,no,no,unknown,152.0,1.0,-1.0,0.0,unknown,147.0
37.0,admin.,m,tertiary,no,828.0,yes,no,cellular,206.0,2.0,342.0,1.0,failure,125.0
30.0,technician,m,secondary,no,239.0,yes,no,cellular,199.0,8.0,-1.0,0.0,unknown,229.0
36.0,unemployed,d,secondary,no,8267.0,no,no,unknown,321.0,2.0,-1.0,0.0,unknown,168.0
33.0,management,m,tertiary,no,1388.0,yes,no,cellular,280.0,1.0,89.0,2.0,failure,313.0
36.0,blue-collar,s,secondary,no,103.0,yes,no,cellular,200.0,5.0,-1.0,0.0,unknown,134.0
40.0,admin.,m,secondary,no,67.0,no,yes,unknown,70.0,5.0,-1.0,0.0,unknown,170.0
47.0,management,m,tertiary,no,122.0,no,yes,cellular,73.0,1.0,-1.0,0.0,unknown,198.0
59.0,management,s,tertiary,no,68.0,yes,no,unknown,176.0,2.0,-1.0,0.0,unknown,147.0
35.0,management,m,tertiary,no,1731.0,no,no,cellular,361.0,4.0,-1.0,0.0,unknown,211.0
29.0,blue-collar,d,primary,no,2597.0,yes,no,unknown,112.0,3.0,-1.0,0.0,unknown,146.0
49.0,blue-collar,d,secondary,no,-464.0,yes,no,cellular,82.0,1.0,-1.0,0.0,unknown,105.0
34.0,blue-collar,m,secondary,no,241.0,yes,yes,unknown,85.0,1.0,-1.0,0.0,unknown,145.0
50.0,admin.,m,secondary,no,715.0,no,no,cellular,131.0,13.0,-1.0,0.0,unknown,239.0
30.0,technician,s,secondary,no,9645.0,no,yes,cellular,130.0,10.0,-1.0,0.0,unknown,237.0
59.0,retired,m,secondary,no,0.0,no,no,cellular,142.0,2.0,-1.0,0.0,unknown,217.0
58.0,retired,s,secondary,no,1640.0,no,yes,cellular,72.0,6.0,274.0,4.0,failure,34.0
32.0,blue-collar,m,primary,no,1877.0,yes,no,unknown,601.0,1.0,-1.0,0.0,unknown,135.0
45.0,self-employed,m,secondary,no,3098.0,yes,no,cellular,159.0,2.0,-1.0,0.0,unknown,218.0
48.0,management,m,secondary,no,99.0,yes,no,unknown,344.0,1.0,-1.0,0.0,unknown,147.0
31.0,management,s,secondary,no,1088.0,yes,no,cellular,575.0,2.0,-1.0,0.0,unknown,97.0
